"Id","SalePrice"
2848,211262.154051193
2849,196812.773767685
2850,264962.852784306
2851,205291.665574797
2852,234295.834257541
2853,226049.587121522
2854,133278.152359073
2855,202195.0067415
2856,205794.385901814
2857,191398.521854597
2858,207458.642601004
2859,84238.260361586
2860,150082.310116866
2861,133150.442111789
2862,185043.995621222
2863,141731.253926304
2864,248563.046910765
2865,143705.684468293
2866,129927.896380713
2867,96150.7066252951
2868,83326.0843031266
2869,94818.0173904307
2870,120932.311981156
2871,66293.4819102433
2872,12563.5718321172
2873,75359.0290630679
2874,162721.145665363
2875,121560.752087264
2876,165409.518597204
2877,149523.831667299
2878,162419.443092965
2879,142707.579624468
2880,110673.40800914
2881,147240.70219057
2882,199724.826017898
2883,200862.899831324
2884,202954.853597829
2885,183686.108671603
2886,250372.515564822
2887,107631.068657535
2888,142373.865622164
2889,31466.4660712378
2890,79159.1968472446
2891,152679.985817366
2892,24184.451754774
2893,77922.6446461792
2894,8267.16679911252
2895,347724.762800598
2896,291600.042987715
2897,221957.939393329
2898,143690.432469649
2899,205282.29130544
2900,153123.370873312
2901,220097.924052399
2902,196142.377447448
2903,305800.529073795
2904,350999.114012269
2905,49981.0165517933
2906,200120.20321079
2907,104997.032751206
2908,110111.536742008
2909,142814.248850573
2910,71475.6183644353
2911,74068.1906994845
2912,149392.90651055
2913,71602.7831254843
2914,64028.4931176157
2915,83586.6951255113
2916,78628.7733253983
2917,166426.035027383
2918,112550.782620777
2919,223048.042241491
